movieId,no_of_votes,avg_rating,weighted_avg
6032,247,3.7712550607287447,12.376346751173898
6478,272,3.4080882352941178,12.376295290596794
78729,266,3.4849624060150375,12.36710151582081
4750,501,1.8083832335329342,12.364492937173669
55955,347,2.638328530259366,12.35707024459358
38600,278,3.320143884892086,12.348115163848918
112582,246,3.774390243902439,12.347063976233532
27033,237,3.9240506329113924,12.343716662539704
49013,373,2.442359249329759,12.336781822450627
4769,242,3.834710743801653,12.33507587454367
2345,263,3.511406844106464,12.33012934852944
96567,268,3.4402985074626864,12.324104375473329
3069,253,3.6541501976284585,12.322796848951565
7061,247,3.7469635627530367,12.32141155305121
4597,327,2.793577981651376,12.318950855685983
2965,446,2.0269058295964126,12.318407827982053
88515,293,3.131399317406143,12.317383879631798
4175,260,3.548076923076923,12.31610545875691
69458,258,3.5755813953488373,12.312834919730967
3596,357,2.5476190476190474,12.309491406620781
8813,286,3.2062937062937062,12.303600777000414
5372,276,3.324275362318841,12.294390945221718
152091,317,2.8769716088328074,12.29438440553293
95135,263,3.4961977186311786,12.293292540997857
36397,334,2.7245508982035926,12.293157033974161
114,254,3.622047244094488,12.283187500029118
4279,268,3.423507462686567,12.282594804613389
4313,302,3.019867549668874,12.277331213091367
4840,251,3.6633466135458166,12.273470585309408
2744,262,3.5019083969465647,12.27329094806878
166705,262,3.5019083969465647,12.27329094806878
2227,258,3.558139534883721,12.271454867224746
961,270,3.390740740740741,12.267143327819447
7321,354,2.556497175141243,12.264547542883218
5428,365,2.4767123287671233,12.264337983482307
5555,298,3.057046979865772,12.263198611570912
2647,293,3.1109215017064846,12.261640348303589
3133,253,3.6264822134387353,12.258536701261766
1502,273,3.347985347985348,12.257704213300208
3276,309,2.941747572815534,12.257505484289078
4909,331,2.7386706948640485,12.257400518411044
7310,356,2.537921348314607,12.252140660902308
2620,257,3.5642023346303504,12.251424786108908
78703,265,3.450943396226415,12.250338119993557
7208,265,3.449056603773585,12.24572825529158
73000,330,2.742424242424242,12.242353095234009
51660,251,3.649402390438247,12.241354085734093
82499,323,2.8003095975232197,12.230595806166528
3792,273,3.336996336996337,12.229976486975012
3619,293,3.0955631399317407,12.219818167404041
1879,262,3.4790076335877864,12.21802435439777
84189,291,3.1168384879725086,12.217296941110462
55901,247,3.700404858299595,12.216047152054104
62265,305,2.9672131147540983,12.215626677535642
6392,276,3.2916666666666665,12.21114031886491
1896,292,3.1027397260273974,12.209268529440571
4961,283,3.2031802120141344,12.202230908476299
3284,252,3.617063492063492,12.201745473446344
27857,237,3.8565400843881856,12.19768186391293
7114,246,3.707317073170732,12.195947895785423
42422,250,3.644,12.193750100691679
47264,346,2.5939306358381504,12.186968836140192
3621,251,3.6254980079681274,12.186277120125263
27905,294,3.0714285714285716,12.183871445672374
6506,254,3.578740157480315,12.182123797968998
91323,318,2.8286163522012577,12.178604359965016
5397,275,3.290909090909091,12.177345000701434
114678,259,3.501930501930502,12.171840943706751
4471,456,1.9473684210526316,12.171074689357601
3965,249,3.646586345381526,12.16450131058532
114494,242,3.756198347107438,12.161288246267606
7489,237,3.839662447257384,12.161143494447497
5238,246,3.6890243902439024,12.154700488769095
7078,245,3.704081632653061,12.152935695438025
1668,314,2.856687898089172,12.150974924201371
116397,268,3.3694029850746268,12.148750008911367
26694,237,3.831223628691983,12.142869855264665
155509,269,3.353159851301115,12.140983761323202
64116,303,2.9603960396039604,12.138735703341176
4680,294,3.054421768707483,12.13736406423559
132961,256,3.52734375,12.130215940521396
95307,306,2.926470588235294,12.128163224696955
143367,253,3.569169960474308,12.125317176099312
32387,234,3.873931623931624,12.12343670590355
8121,243,3.720164609053498,12.117306602561872
60818,250,3.61,12.115713111051907
5689,307,2.9120521172638436,12.115286886082139
876,328,2.714939024390244,12.104461602619043
5601,254,3.545275590551181,12.103971217306377
26810,247,3.6497975708502026,12.101413266906775
2211,264,3.403409090909091,12.101235795194874
7930,298,2.998322147651007,12.100284834246803
1829,290,3.0827586206896553,12.095223799975432
7372,293,3.0494880546075085,12.094276827223537
5961,326,2.728527607361963,12.093126070922668
6984,238,3.78781512605042,12.085320747071595
7562,264,3.393939393939394,12.078164762424064
3371,249,3.606425702811245,12.072697489091633
7074,232,3.8836206896551726,12.069362110334529
37855,247,3.6356275303643724,12.069295716568236
7832,231,3.9004329004329006,12.067409157357458
336,311,2.855305466237942,12.06363667689832
31522,230,3.9152173913043478,12.060880657320988
2767,295,3.013559322033898,12.0548114598587
78467,373,2.3619302949061662,12.053397507075797
83219,240,3.7395833333333335,12.0523815043543
8982,242,3.706611570247934,12.051392061821467
3903,268,3.328358208955224,12.047119077599003
70334,360,2.4472222222222224,12.04336251069634
81804,259,3.445945945945946,12.038258474496477
80139,303,2.924092409240924,12.03614242727938
5310,379,2.3179419525065965,12.034145839325333
66335,263,3.387832699619772,12.030516579739295
6457,247,3.617408906882591,12.0279888156256
6480,265,3.358490566037736,12.024256823313742
2562,269,3.3048327137546467,12.020822286959145
993,254,3.5078740157480315,12.016564413706835
3048,349,2.517191977077364,12.010756553997368
4927,242,3.68801652892562,12.010153893614959
3031,385,2.274025974025974,12.009980283244504
1798,344,2.552325581395349,12.001766205284152
67867,503,1.7256461232604374,12.000995638374617
5526,249,3.572289156626506,11.99460826396735
63826,273,3.2435897435897436,11.994052497704569
298,253,3.5118577075098814,11.991950129458743
39307,252,3.5257936507936507,11.990335854107911
112087,248,3.5846774193548385,11.988346793886484
7250,259,3.4247104247104247,11.987551430841336
5745,257,3.4513618677042803,11.984463162713908
96693,276,3.199275362318841,11.97497783872346
91199,239,3.719665271966527,11.9727443410071
32469,238,3.7331932773109244,11.96636289907402
71670,341,2.564516129032258,11.966214844635552
68536,238,3.73109243697479,11.96178509534142
5951,275,3.2054545454545456,11.959726749640584
159690,312,2.809294871794872,11.957177966924679
3590,305,2.875409836065574,11.954353692450104
57183,223,3.9887892376681613,11.946566976530226
5636,288,3.048611111111111,11.943965301084756
31502,261,3.3773946360153255,11.93983500727606
4622,320,2.728125,11.932555329283856
4977,252,3.5,11.930522081508098
6672,231,3.8354978354978355,11.9304964223187
27376,233,3.800429184549356,11.929710167522217
1525,356,2.441011235955056,11.926952113171389
5023,248,3.556451612903226,11.92401840931975
4113,252,3.496031746031746,11.921317316433196
25999,249,3.536144578313253,11.911869429358855
8618,238,3.7058823529411766,11.90683698378531
50842,248,3.5483870967741935,11.905632429445088
3537,283,3.090106007067138,11.905206842565013
79946,266,3.295112781954887,11.900940928648097
27793,431,1.994199535962877,11.88605862835005
5352,246,3.563008130081301,11.870155740281346
4645,253,3.458498023715415,11.86764798339371
59604,267,3.2677902621722845,11.865355425203937
50800,327,2.6452599388379205,11.864250099436937
62970,256,3.4140625,11.863077474942909
74580,318,2.7216981132075473,11.86028908997799
4316,302,2.870860927152318,11.857673051845966
34326,289,3.0051903114186853,11.85677179706836
117438,232,3.7823275862068964,11.854706519413247
7617,256,3.41015625,11.85385536477311
6228,233,3.763948497854077,11.851987643487965
57502,229,3.831877729257642,11.849049274097958
1551,335,2.5701492537313433,11.833940422894837
4198,320,2.69375,11.82943495038489
110453,264,3.2916666666666665,11.828728055855633
854,235,3.7191489361702126,11.828182626055662
47404,229,3.8209606986899565,11.82621531503109
1728,250,3.482,11.821466877680061
5605,232,3.7650862068965516,11.818127659923668
8918,259,3.353281853281853,11.816838454823646
5962,412,2.070388349514563,11.813504924729944
4629,344,2.494186046511628,11.813441153497486
92192,319,2.6927899686520376,11.800332192805403
6684,251,3.458167330677291,11.800025719903656
3951,236,3.6885593220338984,11.797917180397492
5272,248,3.5,11.795256381025006
6025,289,2.9792387543252596,11.786929580357832
69516,264,3.272727272727273,11.782481857215645
8862,260,3.3230769230769233,11.77674021788948
4433,232,3.7435344827586206,11.772386988020543
97328,254,3.4015748031496065,11.767799840114469
5914,226,3.8451327433628317,11.76568417949448
5077,278,3.093525179856115,11.764163009463799
32302,303,2.8267326732673266,11.760648267203782
1439,365,2.328767123287671,11.75435871309698
70206,273,3.1483516483516483,11.753062613826668
4347,231,3.7510822510822512,11.752253653463644
32300,286,2.9947552447552446,11.741462296427656
74787,245,3.520408163265306,11.739801426588137
2201,265,3.241509433962264,11.737614473868321
86815,251,3.4302788844621515,11.735528981720972
6549,300,2.8466666666666667,11.734060758113259
375,262,3.2786259541984735,11.73339618183433
25868,230,3.756521739130435,11.727542664695788
68959,240,3.591666666666667,11.726899223902388
92681,306,2.7859477124183005,11.726399009409203
4775,730,1.141095890410959,11.724304794175293
52460,327,2.599388379204893,11.72335483122506
7308,335,2.532835820895522,11.716334828917988
8334,238,3.615546218487395,11.709720015157398
81516,282,3.026595744680851,11.708714887809624
8015,240,3.58125,11.7039428992804
2659,264,3.2386363636363638,11.699195940382584
73042,397,2.119647355163728,11.695193494767757
867,355,2.37887323943662,11.6948838910925
52806,275,3.1,11.690679296179322
1613,270,3.1592592592592594,11.688810525535626
3692,349,2.4183381088825215,11.685495561973891
59594,297,2.856902356902357,11.679420708857005
114439,283,3.001766784452297,11.672703031901506
133802,242,3.5351239669421486,11.670522902178497
55278,256,3.33203125,11.669266739940218
70663,319,2.6489028213166144,11.668990145185894
25891,240,3.5625,11.662609877475806
3768,397,2.110831234256927,11.661926761757535
7037,238,3.5903361344537816,11.654649270266646
297,273,3.108058608058608,11.650971336804876
3731,244,3.4959016393442623,11.650790189142102
3514,258,3.296511627906977,11.649077170879
6041,232,3.685344827586207,11.64879219377146
5422,260,3.269230769230769,11.647312819865286
4850,267,3.1779026217228465,11.643084467808974
125914,301,2.8039867109634553,11.641659761707038
25755,241,3.537344398340249,11.641297566981153
4871,248,3.4294354838709675,11.634106188501194
8933,236,3.61228813559322,11.63287730755206
7933,237,3.588607594936709,11.616229461654667
32025,228,3.736842105263158,11.614090143726877
1163,252,3.363095238095238,11.612549263073008
3205,248,3.4193548387096775,11.611066780573529
88267,252,3.361111111111111,11.607934769067233
51174,257,3.291828793774319,11.606039407333485
110675,237,3.5822784810126582,11.602457998222041
8291,235,3.6106382978723404,11.594456468672844
115881,243,3.48559670781893,11.59397127335147
109633,221,3.8506787330316743,11.591730069773668
45635,266,3.169172932330827,11.59075915264364
7222,310,2.7016129032258065,11.589974118105609
89837,256,3.294921875,11.581489329008587
7394,249,3.391566265060241,11.580335598810851
43932,339,2.4587020648967552,11.578411706647296
25828,233,3.6351931330472103,11.577235485012984
4189,259,3.252895752895753,11.576518282806274
73759,217,3.9170506912442398,11.574703356524662
5337,290,2.889655172413793,11.573651728549686
634,364,2.28021978021978,11.564396693492776
42721,480,1.7145833333333333,11.559886467634565
25793,230,3.6760869565217393,11.558200840842101
6077,232,3.6422413793103448,11.557151017723953
142507,239,3.5292887029288704,11.555271463989536
26101,235,3.5914893617021275,11.553159847497565
49312,229,3.6899563318777293,11.551832769629995
1814,248,3.3931451612903225,11.551143294586893
33564,221,3.830316742081448,11.55066336179267
26513,284,2.943661971830986,11.54815180133565
6849,240,3.5104166666666665,11.54771735955162
6375,219,3.865296803652968,11.546773295254361
7012,275,3.0436363636363635,11.546652247765262
102819,250,3.362,11.544949163484533
31424,544,1.505514705882353,11.544289380054547
6319,297,2.808080808080808,11.543927540594687
4665,337,2.4614243323442135,11.539065000708428
107314,286,2.9160839160839163,11.531813009945004
7883,243,3.45679012345679,11.529538409346438
4593,295,2.8220338983050848,11.527772701018577
36289,279,2.989247311827957,11.523620828519128
3414,256,3.26953125,11.521394752492286
63515,232,3.625,11.520473200830766
144482,261,3.203065134099617,11.519125269112674
58964,248,3.379032258064516,11.518864216715416
7307,257,3.254863813229572,11.518188989017943
3579,332,2.4924698795180724,11.516056124157851
67620,237,3.542194092827004,11.515199633177241
7029,260,3.2134615384615386,11.513120650384115
2964,269,3.100371747211896,11.511200350916122
109740,243,3.448559670781893,11.511122428632724
1750,371,2.2183288409703503,11.502917811006217
65612,232,3.6163793103448274,11.502129715095155
59709,267,3.1179775280898876,11.49468854849489
5001,233,3.59656652360515,11.494676661554749
7199,236,3.5466101694915255,11.4905648141309
33681,422,1.9395734597156398,11.490228923696298
2128,253,3.2964426877470356,11.48935049993611
69685,223,3.7623318385650224,11.485950771522006
1906,267,3.114232209737828,11.485408076618985
99750,250,3.336,11.484952344159716
25963,213,3.948356807511737,11.484635949048677
7896,234,3.572649572649573,11.478020890082714
957,257,3.237354085603113,11.476553675074426
5453,241,3.462655601659751,11.475725502420232
77854,212,3.9622641509433962,11.473480740129341
4633,260,3.1961538461538463,11.471445313755838
70451,229,3.650655021834061,11.469382756777225
6735,261,3.1800766283524906,11.463540967278835
6886,268,3.091417910447761,11.458849430728112
3756,266,3.1146616541353382,11.456266417266692
100044,197,4.271573604060913,11.45383151088817
4131,314,2.6194267515923566,11.453085177342903
4181,259,3.200772200772201,11.451552253280962
4414,255,3.2529411764705882,11.450608786198087
5677,314,2.6162420382165603,11.443695579874671
6609,219,3.8127853881278537,11.44183764066432
59256,268,3.083955223880597,11.440277324194945
77843,251,3.302788844621514,11.440243275654986
3626,292,2.8184931506849313,11.435773851625012
5168,239,3.4728033472803346,11.431110370773354
54910,240,3.45625,11.428106426011848
96612,253,3.268774703557312,11.424644466082226
114265,249,3.323293172690763,11.423455439649633
564,349,2.33810888252149,11.421053683704635
100745,229,3.626637554585153,11.418965850482046
95058,310,2.641935483870968,11.416474464476801
96857,252,3.2777777777777777,11.413965916003004
8119,258,3.197674418604651,11.413135441972235
98361,239,3.4644351464435146,11.412704604869987
4119,220,3.7795454545454548,11.411777053454195
2479,338,2.4097633136094676,11.398415518854751
6982,213,3.903755868544601,11.39813499075466
80858,271,3.0313653136531364,11.397587830280603
112334,214,3.883177570093458,11.395579757245418
7165,261,3.1513409961685825,11.39402574979363
89072,245,3.3653061224489798,11.389789084951001
4462,327,2.4908256880733943,11.389400247284035
4164,275,2.981818181818182,11.388505817264274
27391,233,3.5450643776824036,11.384502414681611
5672,549,1.4608378870673953,11.38182040957977
6547,260,3.1538461538461537,11.369513393489294
5038,227,3.6343612334801763,11.365043615047481
2368,450,1.7866666666666666,11.365035061266259
5423,256,3.201171875,11.359454685805506
7620,218,3.7889908256880735,11.357746385798075
3144,264,3.0984848484848486,11.356219610372815
46865,416,1.9338942307692308,11.353525185803694
162590,269,3.037174721189591,11.353271657549797
162322,266,3.069548872180451,11.344854500975671
47202,221,3.726244343891403,11.340515053607671
706,261,3.128352490421456,11.338385683458807
69253,275,2.961818181818182,11.33730013755935
43556,271,3.007380073800738,11.337139480679918
8639,274,2.9726277372262775,11.336110004057778
106889,209,3.949760765550239,11.335370343888169
81817,217,3.794930875576037,11.33301044196644
4806,208,3.9663461538461537,11.328752803269655
6387,241,3.396265560165975,11.32834952104249
8739,214,3.8434579439252334,11.318084535192838
134528,300,2.6983333333333333,11.317701054247113
6981,208,3.9591346153846154,11.315109920720806
163985,246,3.317073170731707,11.312835328819551
105755,306,2.6405228758169934,11.30946143795985
26246,221,3.7104072398190047,11.308498989152508
92920,234,3.4935897435897436,11.308034037041175
4617,249,3.2710843373493974,11.303348298570299
4323,230,3.5521739130434784,11.296808084574057
3661,365,2.1945205479452055,11.290321919899524
8661,238,3.422268907563025,11.286824856640962
4999,209,3.923444976076555,11.285317145770831
55687,228,3.5789473684210527,11.284233573824022
167018,253,3.2035573122529644,11.271985828127775
4360,242,3.355371900826446,11.269941890913696
4256,263,3.0722433460076046,11.262091497701459
8797,211,3.8720379146919433,11.262020645025077
95199,270,2.988888888888889,11.261496729878944
4127,337,2.373887240356083,11.26077231715831
73860,229,3.550218340611354,11.25839282734636
25773,229,3.550218340611354,11.25839282734636
6571,219,3.719178082191781,11.25451490283754
7243,223,3.6479820627802693,11.252597611882564
31698,629,1.2503974562798092,11.25239074669356
60948,242,3.347107438016529,11.251490866674663
8494,225,3.611111111111111,11.24695047605876
138212,268,3.0055970149253732,11.2451077320415
6851,237,3.4177215189873418,11.243808298586409
2477,327,2.4434250764525993,11.243367103125491
5947,234,3.4615384615384617,11.239046439159216
3833,338,2.3594674556213016,11.237934936842194
120807,207,3.9371980676328504,11.235717886835708
26366,204,3.997549019607843,11.234005478492705
46559,228,3.5526315789473686,11.229159681466673
50003,325,2.453846153846154,11.227582746954837
49422,226,3.584070796460177,11.225751474094656
997,229,3.532751091703057,11.221657139266277
45361,312,2.5576923076923075,11.221089413590208
88118,234,3.452991452991453,11.22064252693509
5199,231,3.5,11.220377153971866
25753,212,3.827830188679245,11.21384346875273
77206,264,3.039772727272727,11.212263040350233
2979,342,2.3201754385964914,11.203157446929922
45382,260,3.080769230769231,11.193252088108014
831,229,3.517467248908297,11.189503242490737
26965,231,3.484848484848485,11.188198585473181
7915,222,3.630630630630631,11.182109270051793
2516,444,1.768018018018018,11.180418540082398
26116,226,3.561946902654867,11.17986934452279
3496,247,3.242914979757085,11.175672787448091
4458,211,3.8270142180094786,11.17540597863812
25774,225,3.5755555555555554,11.173573042679305
7333,210,3.8452380952380953,11.173444798421576
2689,249,3.21285140562249,11.169239292746536
5817,231,3.4718614718614718,11.160609454678955
2577,249,3.208835341365462,11.159984817447604
137,242,3.3016528925619837,11.149957461319786
134783,265,3.0018867924528303,11.148427190949548
53883,202,3.992574257425743,11.147998246166177
42163,208,3.8701923076923075,11.146691940324292
2305,221,3.6289592760180995,11.14369036902347
25937,218,3.6788990825688073,11.13832270263991
7786,205,3.924390243902439,11.136067603764372
8363,375,2.0906666666666665,11.135288587622323
96616,316,2.4952531645569622,11.135237976374452
84844,209,3.839712918660287,11.125888188279804
3340,305,2.585245901639344,11.125469607300026
2839,215,3.7255813953488373,11.12366901119945
1038,247,3.2186234817813766,11.120173828308051
6679,218,3.669724770642202,11.120016359516248
4794,234,3.405982905982906,11.119366627765615
25763,208,3.855769230769231,11.119353734409145
2818,481,1.6153846153846154,11.118484073178763
32825,213,3.7582159624413145,11.115351442179442
561,232,3.4267241379310347,11.097799384087205
6784,229,3.4737991266375547,11.097582626020307
630,237,3.350210970464135,11.096339568806766
245,267,2.9569288389513106,11.095018551135361
1493,233,3.4098712446351933,11.094772884127439
135534,259,3.052123552123552,11.094473321142237
7126,213,3.7464788732394365,11.092511745311194
6022,233,3.4055793991416308,11.08556271428429
78679,259,3.048262548262548,11.085184817173301
26838,219,3.634703196347032,11.085177069109239
4893,252,3.134920634920635,11.08071861984972
3737,211,3.7772511848341233,11.079586540485664
93287,256,3.08203125,11.076702909228791
2884,314,2.4904458598726116,11.072339728013539
27186,221,3.5927601809954752,11.070358907634118
26340,213,3.732394366197183,11.065097286620809
33288,208,3.826923076923077,11.064654536520946
5231,231,3.4264069264069263,11.063992934128722
25938,221,3.588235294117647,11.061188871330778
4266,295,2.652542372881356,11.059726424623001
94799,230,3.4391304347826086,11.057798249350608
45074,301,2.5946843853820596,11.051342886119702
6067,247,3.188259109311741,11.050763384118245
118930,204,3.8970588235294117,11.047560425994904
103315,236,3.3411016949152543,11.04409587973499
4111,239,3.297071129707113,11.043963037476713
570,228,3.462719298245614,11.040779163586684
6967,212,3.7358490566037736,11.035809181177278
27584,244,3.221311475409836,11.032692950305945
96121,246,3.1930894308943087,11.030864970840742
26688,289,2.698961937716263,11.030384475775925
108689,311,2.5,11.027405223766714
79860,239,3.288702928870293,11.025494590829826
7054,224,3.5200892857142856,11.025000493248108
87867,322,2.409937888198758,11.02245601074783
91690,245,3.2020408163265306,11.020218461185374
7011,223,3.5336322869955157,11.018728989182593
3620,254,3.0826771653543306,11.018427796691228
26158,207,3.818840579710145,11.012539044474082
140737,192,4.1328125,11.008144387112258
70697,329,2.351063829787234,11.004370578005643
3870,225,3.493333333333333,11.003694622224504
44731,276,2.8206521739130435,11.00274129289287
5390,238,3.292016806722689,11.000937638407427
90528,228,3.442982456140351,10.999383509833713
80398,240,3.2625,10.999240144641938
84950,253,3.0869565217391304,10.998569301994952
129659,209,3.770334928229665,10.993595002127558
3232,206,3.8276699029126213,10.992339869548317
26148,210,3.75,10.990930462034584
33893,215,3.655813953488372,10.986446316914607
8573,212,3.7099056603773586,10.985537284808892
26502,217,3.619815668202765,10.985437757204917
170875,246,3.1727642276422765,10.984575667038778
5684,242,3.227272727272727,10.983619013471571
6229,216,3.634259259259259,10.979082048433998
7702,218,3.5986238532110093,10.978032266601751
1922,239,3.2635983263598325,10.97007129129761
147376,205,3.8341463414634145,10.967577387221558
4065,242,3.21900826446281,10.965122165640471
77,227,3.4383259911894273,10.956374482825835
5119,202,3.886138613861386,10.952462480728606
2196,352,2.1761363636363638,10.949807609228245
4634,248,3.129032258064516,10.945599029877615
6725,322,2.3819875776397517,10.937559056341808
37477,275,2.8054545454545456,10.936278044848141
6158,325,2.356923076923077,10.930467640134932
2733,317,2.417981072555205,10.928833235280672
7815,211,3.699052132701422,10.92882733379103
992,280,2.75,10.927581853392585
7301,204,3.8284313725490198,10.920024702750673
3577,307,2.495114006514658,10.915730435354957
42958,220,3.5318181818181817,10.912674531147184
6883,248,3.1129032258064515,10.908518723140538
51357,212,3.669811320754717,10.90779486361137
114007,234,3.3076923076923075,10.90731009729646
31309,201,3.8805970149253732,10.904914565261194
142420,267,2.8801498127340825,10.904037732041047
3715,320,2.3859375,10.902952716881536
94150,228,3.3947368421052633,10.898127601570717
51418,238,3.2436974789915967,10.894699268833998
90645,231,3.346320346320346,10.89355703873566
4222,319,2.3887147335423196,10.88800692866671
90343,246,3.130081300813008,10.887308739348747
105037,247,3.1153846153846154,10.884011533509248
1123,215,3.6023255813953488,10.881117089890186
3774,359,2.1114206128133706,10.878401541861411
59590,208,3.7283653846153846,10.87753606501385
33677,226,3.415929203539823,10.876554937898167
108540,202,3.844059405940594,10.875047084026878
1933,223,3.4618834080717487,10.871723946872732
5311,240,3.2041666666666666,10.86980372662042
27329,202,3.839108910891089,10.865935265337647
6454,216,3.576388888888889,10.864532423922006
283,248,3.092741935483871,10.862152023630065
27005,209,3.700956937799043,10.861124802461182
101612,267,2.8614232209737827,10.857413794838173
5305,326,2.3251533742331287,10.855679163983595
164175,211,3.661137440758294,10.855650084673202
151639,250,3.064,10.855478493325393
6671,208,3.7163461538461537,10.854692410453174
1893,211,3.656398104265403,10.846499164529849
25855,208,3.7115384615384617,10.845553466099865
27373,212,3.6367924528301887,10.843726526441705
36533,266,2.8665413533834587,10.842291582494271
3518,260,2.9346153846153844,10.839978672547282
76111,202,3.8217821782178216,10.834037056937335
4620,276,2.753623188405797,10.829876367431606
31700,241,3.172199170124481,10.829555291282642
84613,255,2.9901960784313726,10.829273832887292
1323,457,1.635667396061269,10.82601279281538
119,271,2.804428044280443,10.824524357615934
65193,241,3.16804979253112,10.820297928292366
5521,270,2.812962962962963,10.818762570209977
55116,224,3.4151785714285716,10.808945561738993
166486,236,3.233050847457627,10.808641479412092
166024,183,4.226775956284153,10.80633095576607
2494,211,3.632701421800948,10.800732009101347
2044,304,2.4802631578947367,10.800216562000731
140713,224,3.4107142857142856,10.799742010778955
27075,261,2.9061302681992336,10.799250079074373
92309,245,3.1020408163265305,10.793278451379319
4610,269,2.812267657992565,10.789656338738007
128975,296,2.545608108108108,10.788458480540369
8695,215,3.5534883720930233,10.784851896279148
127146,212,3.606132075471698,10.78419793359515
7416,222,3.4324324324324325,10.778138048376082
31867,262,2.883587786259542,10.772457097225246
1695,218,3.4954128440366974,10.771579191785623
7936,197,3.8883248730964466,10.769343300151927
8485,206,3.70873786407767,10.768707231784036
571,211,3.6161137440758293,10.768682544802388
26249,218,3.493119266055046,10.766986668664195
27491,232,3.271551724137931,10.76587905259704
4584,277,2.7184115523465704,10.765441352960899
99296,240,3.154166666666667,10.758741709603795
7227,205,3.7219512195121953,10.757694223035228
81731,200,3.82,10.757166590599963
81456,207,3.683574879227053,10.756853597449982
92391,237,3.1940928270042193,10.754579114296638
96314,226,3.356194690265487,10.75222475794918
6450,208,3.6610576923076925,10.749543369928174
94969,196,3.8979591836734695,10.749095017947027
5075,215,3.5325581395348835,10.743567583223296
33036,235,3.217021276595745,10.742501786258275
5723,243,3.1049382716049383,10.739631427925898
25764,198,3.8484848484848486,10.734957154768285
8578,252,2.984126984126984,10.727954567273976
100106,203,3.7413793103448274,10.721941840666963
70361,270,2.774074074074074,10.720690459755083
3049,243,3.094650205761317,10.716453600948803
5118,223,3.3856502242152464,10.715307521242579
26564,209,3.624401913875598,10.714744933909381
4708,203,3.7364532019704435,10.712811178076592
49276,261,2.8697318007662833,10.710721376916048
3974,305,2.439344262295082,10.706911912943504
2913,234,3.213675213675214,10.704095490727255
5036,244,3.0758196721311477,10.703858954947439
110297,242,3.0991735537190084,10.696584632285905
7175,359,2.0571030640668524,10.693121817802465
90,225,3.34,10.68617220278777
6394,219,3.4360730593607305,10.685914524246916
1563,224,3.3549107142857144,10.684630539605806
56012,209,3.6076555023923444,10.682695502269437
130450,265,2.8132075471698115,10.682567557598993
79318,213,3.535211267605634,10.68051170126
1565,261,2.8563218390804597,10.67808974497845
31114,213,3.532863849765258,10.675924477854519
1583,274,2.7116788321167884,10.668787112585303
6720,282,2.631205673758865,10.667408886496332
220,307,2.407166123778502,10.661451505419356
2566,322,2.2888198757763973,10.654234126071602
3588,223,3.3520179372197307,10.646226918418382
129428,220,3.397727272727273,10.641520509767641
6809,231,3.227272727272727,10.639717648434143
53002,248,2.995967741935484,10.639339184439958
2809,288,2.5625,10.635554276037423
31770,201,3.7313432835820897,10.631396456722001
87079,219,3.406392694063927,10.626122880884187
31485,207,3.6135265700483092,10.624182690007006
100507,246,3.0142276422764227,10.62289220122241
1767,235,3.1595744680851063,10.617618782199886
27369,203,3.6748768472906406,10.59860468466815
5213,318,2.29874213836478,10.594548992305063
6625,257,2.867704280155642,10.594277796537984
69654,207,3.5966183574879227,10.592131797676338
147378,193,3.8704663212435233,10.588274746304435
50641,207,3.5942028985507246,10.58755224469643
27689,240,3.0770833333333334,10.5873100028159
4122,235,3.1446808510638298,10.585218999442251
310,265,2.7735849056603774,10.58451971325733
2221,213,3.4859154929577465,10.584136307038076
3183,214,3.467289719626168,10.581209176376248
8989,208,3.5721153846153846,10.58015500954864
26631,204,3.644607843137255,10.577579077681651
164200,223,3.318385650224215,10.577101341243388
4615,220,3.3659090909090907,10.577075605019212
105869,214,3.4626168224299065,10.572021750748515
6247,204,3.639705882352941,10.568430565399645
27036,220,3.359090909090909,10.563260820437987
142422,235,3.1340425531914895,10.562070568253697
83302,216,3.423611111111111,10.561505479271919
26599,200,3.7125,10.561012755801741
3014,260,2.8192307692307694,10.56036917717364
389,212,3.490566037735849,10.559503897559285
49528,285,2.56140350877193,10.557665928815775
65601,289,2.5242214532871974,10.556617939588232
7577,195,3.81025641025641,10.555884103642601
160569,259,2.828185328185328,10.554587071358185
110968,292,2.4948630136986303,10.549885171236038
83910,274,2.664233576642336,10.547091209011311
50066,197,3.763959390862944,10.54613800263725
72483,201,3.68407960199005,10.544618225217905
7442,235,3.125531914893617,10.543548384636807
4125,471,1.5233545647558386,10.542490838927119
8955,216,3.412037037037037,10.53851240785222
83270,204,3.622549019607843,10.536403956145607
104441,235,3.1212765957446806,10.534286146346203
108192,205,3.602439024390244,10.533623008423291
26078,195,3.7974358974358973,10.533102537488558
1812,234,3.1346153846153846,10.53292370737956
7940,197,3.7563451776649748,10.53245498928128
120637,267,2.730337078651685,10.530570289162402
27434,285,2.549122807017544,10.524800270278178
3143,212,3.4716981132075473,10.522771494914783
4342,209,3.5239234449760763,10.522292811043487
27716,200,3.69,10.519905829261146
8919,233,3.1416309012875536,10.517664166802952
6485,316,2.287974683544304,10.51745367688036
106022,216,3.400462962962963,10.51551418899886
8520,215,3.416279069767442,10.51390598478756
244,307,2.3550488599348536,10.510561495684025
3662,338,2.1316568047337277,10.509072984962494
8134,217,3.380184331797235,10.507903835319103
90357,194,3.801546391752577,10.503784127851079
3245,196,3.760204081632653,10.503150461989147
